date,driver_id,distance_km,drive_seconds,litres,co2_kg,n_legs,n_stop_legs,drive_hours,stops,low_speed_share_leg_t18,low_speed_share_time_t18,service_minutes,worked_hours,worked_hours_median_driver,_T_cong,_D_stops,_V_shift,S_DOBI,service_minutes_assumed,litres_lit,distance_km_dist,fuel_cost_vnd,maint_cost_vnd,labour_other_cost_vnd,total_cost_vnd,cost_per_km_vnd,cost_per_stop_vnd,co2_g_per_km,fuel_L_per_100km
2025-03-21,D-03,32.882,6918.0,3.2882,8.812376,45,45,1.9216666666666666,45,0.7777777777777778,0.5015900549291703,8.0,9.421666666666667,10.720555555555556,0.52709820389348,0.8689170225527846,0.6593266088933086,0.6693123709912201,8.0,3.2882,32.882,82010.34308097245,13537.70864475729,3626923.076923077,3722471.128648807,113206.95604430408,82721.58063664015,268.0,10.0
2025-03-21,D-04,112.778,20256.0,12.40558,33.2469544,31,31,5.626666666666667,31,0.3225806451612903,0.302379541864139,8.0,11.26,10.782499999999999,0.2714624599660931,0.31362786935491394,0.23923852820002914,0.27444490325292015,8.0,12.40558,112.778,309405.1067205311,46431.351667734256,3626923.076923077,3982759.535311342,35315.03959381566,128476.11404230136,294.8,11.0
2025-03-22,D-01,105.645,19758.0,7.923375,18.30299625,31,31,5.488333333333333,31,0.41935483870967744,0.44614839558659786,8.0,11.121666666666666,11.359027777777778,0.4559530137499227,0.32302680191700095,0.11642278732774597,0.31421608227339315,8.0,7.923375,105.645,197615.3220939116,43494.654515400034,3626923.076923077,3868033.0535323885,36613.49854259443,124775.25979136737,173.25,7.5
2025-03-22,D-02,96.556,16713.0,9.6556,25.877008000000004,35,35,4.6425,35,0.3142857142857143,0.3183749177287142,8.0,10.809166666666666,11.0625,0.2919884339502272,0.44671504322502315,0.12459156130132189,0.2881873549379944,8.0,9.6556,96.556,240818.40175556162,39752.66090575953,3626923.076923077,3907494.139584398,40468.68283259868,111642.68970241137,268.00000000000006,10.0
2025-03-22,D-03,17.002,4040.0,1.7002000000000002,4.556536,46,46,1.1222222222222222,46,0.8478260869565217,0.5908415841584158,8.0,8.755555555555555,10.720555555555556,0.6416297149072938,1.0,1.0,0.8566518859629175,8.0,1.7002000000000002,17.002,42404.35049761857,6999.821251084589,3626923.076923077,3676327.2486717803,216229.1053212434,79920.15757982132,268.0,10.000000000000002
2025-03-22,D-04,83.632,16162.0,9.19952,24.6547136,39,39,4.489444444444445,39,0.5641025641025641,0.5131790619972776,8.0,11.189444444444444,10.782499999999999,0.5419697304894094,0.5146291358255523,0.20315385708197245,0.4321227900680212,8.0,9.19952,83.632,229443.40106449358,34431.77572466218,3626923.076923077,3890798.2537122327,46522.84118175139,99764.05778749315,294.79999999999995,10.999999999999998
2025-03-24,D-01,69.952,16884.0,5.2463999999999995,12.119184,38,38,4.69,38,0.7894736842105263,0.8004619758351101,8.0,11.256666666666668,11.359027777777778,0.9106238756277621,0.4845331515284299,0.04737888904673944,0.5238231624236557,8.0,5.2463999999999995,69.952,130849.42033331728,28799.640992581408,3626923.076923077,3786572.138248976,54131.00609344945,99646.6352170783,173.25000000000003,7.5
2025-03-24,D-02,110.382,20825.0,11.038200000000002,29.582376000000004,32,32,5.784722222222222,32,0.40625,0.36547418967587036,8.0,11.551388888888889,11.0625,0.35242830350028004,0.3183271896865328,0.24506321920727403,0.30998844406825404,8.0,11.038200000000002,110.382,275301.55373650946,45444.90467810958,3626923.076923077,3947669.535337696,35763.707265112935,123364.672979303,268.0,10.0
2025-03-24,D-03,24.32,6480.0,2.432,6.51776,45,45,1.8,45,0.9111111111111111,0.8084876543209877,8.0,9.3,10.720555555555556,0.9209227813365667,0.8860673218127549,0.7215513567268074,0.8506547160964953,8.0,2.432,24.32,60656.02894377624,10012.683968143583,3626923.076923077,3697591.7898349967,152039.136095189,82168.7064407777,268.0,10.0
2025-03-24,D-04,25.233999999999998,6052.0,2.77574,7.4389832,45,45,1.681111111111111,45,0.9777777777777777,0.7174487772637145,8.0,9.181111111111111,10.782499999999999,0.8040976665131705,0.9032651597794588,0.814036084671117,0.8368294399404409,8.0,2.77574,25.233999999999998,69229.1800083871,10388.983028459505,3626923.076923077,3706541.2399599236,146886.78925100752,82367.58311022053,294.8,11.0
2025-03-25,D-01,90.006,19404.0,6.75045,15.5935395,35,35,5.39,35,0.6857142857142857,0.6887239744382602,8.0,11.556666666666667,11.359027777777778,0.7672367286717253,0.38923028570144586,0.09610740161954881,0.45249599766498855,8.0,6.75045,90.006,168361.63264124765,37055.98820874718,3626923.076923077,3832340.697773072,42578.724726941226,109495.44850780205,173.25,7.5
2025-03-25,D-02,98.426,19577.0,9.842600000000001,26.378168000000002,33,33,5.438055555555556,33,0.5454545454545454,0.5767993053072483,8.0,11.338055555555556,11.0625,0.6236100414205729,0.3568417582228076,0.13595681204716642,0.39728358764922134,8.0,9.842600000000001,98.426,245482.33161266943,40522.55066811268,3626923.076923077,3912927.959203859,39755.0236645181,118573.57452132905,268.0,10.0
2025-03-25,D-03,24.073,6215.0,2.4073,6.451564000000001,47,47,1.726388888888889,47,0.7659574468085106,0.7581657280772325,8.0,9.493055555555555,10.720555555555556,0.8563474592149775,0.9168844732116888,0.6228157408722832,0.8044490479111825,8.0,2.4073,24.073,60039.99114981601,9910.992646592125,3626923.076923077,3696874.060719485,153569.31253767645,78656.89490892521,268.00000000000006,10.0
2025-03-25,D-04,24.27,6428.0,2.6697,7.154796000000001,46,46,1.7855555555555556,46,0.8913043478260869,0.6770379589296827,8.0,9.418888888888889,10.782499999999999,0.7522407165530929,0.8984442461505078,0.6924279016905802,0.7781579309735636,8.0,2.6697,24.27,66584.45743059188,9992.09868038013,3626923.076923077,3703499.633034049,152595.782160447,80510.86158769672,294.80000000000007,11.000000000000002
2025-03-26,D-01,73.871,18462.0,5.540325,12.79815075,37,37,5.128333333333333,37,0.8108108108108109,0.8390206911493879,8.0,11.561666666666667,11.359027777777778,0.9601041250513053,0.43635048201124493,0.09866458303736424,0.5445461695351048,8.0,5.540325,73.871,138180.14537743712,30413.115847480858,3626923.076923077,3795516.338147995,51380.32973897734,102581.52265264852,173.25,7.500000000000001
2025-03-26,D-02,91.942,17906.0,9.1942,24.640456000000004,34,34,4.973888888888889,34,0.5,0.5284262258460851,8.0,11.007222222222222,11.0625,0.5615355657121734,0.4057881167940951,0.023298764028982274,0.35334029053179256,8.0,9.1942,91.942,229310.71600117904,37853.05055094808,3626923.076923077,3894086.843475204,42353.732173274504,114531.96598456483,268.00000000000006,10.0
2025-03-26,D-03,25.953,5810.0,2.5953000000000004,6.9554040000000015,47,47,1.613888888888889,47,0.7446808510638298,0.7005163511187608,8.0,9.380555555555556,10.720555555555556,0.7823692281518488,0.933181713193815,0.6803523227731207,0.7970079020508204,8.0,2.5953000000000004,25.953,64728.861808298716,10684.99946649796,3626923.076923077,3702336.9381978735,142655.45170877638,78773.1263446356,268.00000000000006,10.000000000000002
2025-03-26,D-04,24.483,5683.0,2.69313,7.2175884,44,44,1.5786111111111112,44,0.5909090909090909,0.5226112968502551,8.0,8.945277777777777,10.782499999999999,0.5540735915579847,0.908048891654991,0.9346498082113927,0.774439046583109,8.0,2.69313,24.483,67168.82040680596,10079.79200625244,3626923.076923077,3704171.6893361355,151295.6618607252,84185.7202121849,294.8,11.0
2025-03-27,D-01,86.291,20895.0,6.471825,14.949915749999999,37,37,5.804166666666666,37,0.7567567567567568,0.8035893754486719,8.0,12.2375,11.359027777777778,0.9146370931757242,0.38784102136003107,0.444310271345362,0.6155002250819076,8.0,6.471825,86.291,161412.50185816392,35526.50132792261,3626923.076923077,3823862.0801091637,44313.567812508416,103347.62378673416,173.25,7.5
2025-03-27,D-02,93.764,17961.0,9.3764,25.128752000000002,34,34,4.989166666666667,34,0.4117647058823529,0.48878124826011915,8.0,11.0225,11.0625,0.5106613764826895,0.40461300407624423,0.015485154141213368,0.33029399805831305,8.0,9.3764,93.764,233854.9300116873,38603.17843704831,3626923.076923077,3899381.1853718124,41587.188957081744,114687.68192270037,268.0,10.0
2025-03-27,D-03,42.65,9006.0,4.265,11.430200000000001,45,45,2.5016666666666665,45,0.6666666666666666,0.4181656673328892,8.0,10.001666666666667,10.720555555555556,0.420044338830143,0.7928951332444248,0.3626935644267655,0.5146943448334144,8.0,4.265,42.65,106372.51786398258,17559.250462225486,3626923.076923077,3750854.845249285,87945.01395660693,83352.32989442855,268.0,10.0
2025-03-27,D-04,41.664,9536.0,4.5830400000000004,12.282547200000002,44,44,2.648888888888889,44,0.7727272727272727,0.6930578859060402,8.0,10.015555555555554,10.782499999999999,0.7727981956100677,0.7637780478602294,0.3872709191646541,0.654433968351492,8.0,4.5830400000000004,41.664,114304.69033325835,17153.30858753019,3626923.076923077,3758381.0758438655,90206.91906307281,85417.75172372421,294.8,11.0
2025-03-28,D-01,107.995,19326.0,8.099625,18.71013375,31,31,5.368333333333333,31,0.2903225806451613,0.2497671530580565,8.0,11.001666666666665,11.359027777777778,0.20394791494883655,0.3313715426080629,0.1777951413553071,0.23432917116854562,8.0,8.099625,107.995,202011.13833623912,44462.16304028233,3626923.076923077,3873396.3782995986,35866.44176396684,124948.27026772899,173.25,7.5
2025-03-28,D-02,98.944,17068.0,9.894400000000001,26.516992000000002,34,34,4.7411111111111115,34,0.47058823529411764,0.3892664635575346,8.0,10.774444444444445,11.0625,0.3829596019738595,0.42410476806412156,0.14234976559170362,0.3231202008862914,8.0,9.894400000000001,98.944,246774.26512388967,40735.81424934205,3626923.076923077,3914433.1562963086,39562.10741728966,115130.38694989143,268.0,10.0
2025-03-28,D-03,21.004,5125.0,2.1004,5.629072000000001,46,46,1.4236111111111112,46,0.8913043478260869,0.6606829268292683,8.0,9.056944444444444,10.720555555555556,0.7312532157750548,0.9520136276105453,0.8458587867594831,0.8318630106210303,8.0,2.1004,21.004,52385.65920785675,8647.467683671375,3626923.076923077,3687956.2038146053,175583.5176068656,80172.96095249141,268.00000000000006,10.0
2025-03-28,D-04,20.501,5054.0,2.25511,6.043694800000001,45,45,1.403888888888889,45,0.8,0.7526711515631184,8.0,8.90388888888889,10.782499999999999,0.8492965755385071,0.9451506730615854,0.9558175877255274,0.9100091084515367,8.0,2.25511,20.501,56244.250588568764,8440.379688771036,3626923.076923077,3691607.707200417,180069.6408565639,82035.72682667593,294.8,11.0
2025-03-01,D-01,84.502,18841.0,6.33765,14.6399715,36,36,5.233611111111111,36,0.5,0.5439201740884242,10.0,12.733611111111111,12.539583333333333,0.5814180855870648,0.4413890689190269,0.09334603347394191,0.39298776495271653,10.0,6.33765,84.502,158066.06983368561,34789.959731746254,3626923.076923077,3819779.106488509,45203.41656396901,106104.97518023636,173.25,7.500000000000001
2025-03-01,D-02,89.028,16425.0,8.902800000000001,23.859504,35,35,4.5625,35,0.4,0.3618873668188737,10.0,11.895833333333332,12.15236111111111,0.3478255337203298,0.48048696648549166,0.12396244386991416,0.32046503659475367,10.0,8.902800000000001,89.028,222042.96648053091,36653.33998009403,3626923.076923077,3885619.383383702,43644.91377301188,111017.69666810577,268.0,10.0
2025-03-01,D-03,94.697,18856.0,9.469700000000001,25.378796,32,32,5.237777777777778,32,0.59375,0.6013470513364446,10.0,12.071111111111112,11.859027777777778,0.6551107951778087,0.38150468884934485,0.10219077425500063,0.40715295700242715,10.0,9.469700000000001,94.697,236181.90677996623,38987.29990671435,3626923.076923077,3902092.2836097577,41206.081328973014,121940.38386280493,268.0,10.0
2025-03-01,D-04,96.514,16454.0,10.61654,28.452327200000003,34,34,4.570555555555556,34,0.38235294117647056,0.3432599975689802,10.0,11.737222222222222,11.8325,0.3239220693783039,0.4650441732488674,0.044972105048305344,0.2825737112404734,10.0,10.61654,96.514,264785.0154287657,39735.36926403823,3626923.076923077,3931443.461615881,40734.437093228764,115630.69004752592,294.80000000000007,11.000000000000002
2025-03-03,D-01,95.879,18456.0,7.190925,16.61103675,34,34,5.126666666666667,34,0.47058823529411764,0.4815236237537928,10.0,12.293333333333333,12.539583333333333,0.5013480716210393,0.42050953175828365,0.11892774527146505,0.36237041175734036,10.0,7.190925,95.879,179347.43212686025,39473.93610944238,3626923.076923077,3845744.4451593794,40110.39377923611,113110.13073998175,173.24999999999997,7.5
2025-03-03,D-02,95.549,17507.0,9.5549,25.607132000000004,34,34,4.8630555555555555,34,0.3235294117647059,0.31747301079568174,10.0,12.029722222222222,12.15236111111111,0.2908310670711823,0.44110680962444054,0.058375289154986236,0.26617705646230094,10.0,9.5549,95.549,238306.86305710836,39338.07321020358,3626923.076923077,3904568.0131903887,40864.56177657944,114840.23568207026,268.00000000000006,10.0
2025-03-03,D-03,107.791,20382.0,10.7791,28.887988000000004,26,26,5.661666666666667,26,0.46153846153846156,0.466588166028849,10.0,11.495000000000001,11.859027777777778,0.48218223148706174,0.24926601111845018,0.17662266975098556,0.32063949685565546,10.0,10.7791,107.791,268839.3921002707,44378.175066207434,3626923.076923077,3940140.6440895554,36553.52157498822,151543.87092652137,268.00000000000006,10.0
2025-03-03,D-04,117.251,19438.0,12.89761,34.5655948,30,30,5.399444444444445,30,0.4,0.35744418150015433,10.0,11.899444444444445,11.8325,0.3421238417419186,0.3373810334465433,0.031092665668798355,0.24739164643136996,10.0,12.89761,117.251,321676.72922102705,48272.911511052764,3626923.076923077,3996872.7176551567,34088.175944385606,133229.09058850523,294.79999999999995,11.0
2025-03-04,D-01,97.857,19530.0,7.339275,16.95372525,32,32,5.425,32,0.46875,0.5466973886328725,10.0,12.258333333333333,12.539583333333333,0.5849819301612929,0.3677446026062137,0.13607293509320958,0.38513803337434416,10.0,7.339275,97.857,183047.40001082784,40288.29009336457,3626923.076923077,3850258.7670272696,39345.76746709249,120320.58646960217,173.25000000000003,7.5
2025-03-04,D-02,92.732,17336.0,9.273200000000001,24.852176000000004,35,35,4.815555555555555,35,0.34285714285714286,0.3398707891093678,10.0,12.148888888888887,12.15236111111111,0.3195728871360235,0.4596590923006768,0.0,0.2657268825446124,10.0,9.273200000000001,92.732,231281.03930979682,38178.29809761064,3626923.076923077,3896382.4143304843,42017.66827341678,111325.21183801384,268.00000000000006,10.0
2025-03-04,D-03,111.01299999999999,21116.0,11.1013,29.751484,29,29,5.865555555555556,29,0.3793103448275862,0.5094714908126539,10.0,12.198888888888888,11.859027777777778,0.5372120111132457,0.2884894884251361,0.1647843243978766,0.35086694829220205,10.0,11.1013,111.01299999999999,276875.3183032661,45704.69100968436,3626923.076923077,3949503.0862360275,35576.942216101066,136189.76159434576,268.0,10.0
2025-03-04,D-04,112.682,20028.0,12.39502,33.2186536,31,31,5.5633333333333335,31,0.2903225806451613,0.31480926702616335,10.0,12.23,11.8325,0.28741283321557004,0.34201137850229096,0.1930194584297184,0.2754743843658308,10.0,12.39502,112.682,309141.73185801203,46391.82791522842,3626923.076923077,3982456.6366963172,35342.43833705754,128466.34311923604,294.8,11.0
2025-03-05,D-01,103.106,19519.0,7.73295,17.8631145,32,32,5.421944444444445,32,0.4375,0.4707208361084072,10.0,12.255277777777778,12.539583333333333,0.48748545657262454,0.36796579899507376,0.1375697373792347,0.34665484354134235,10.0,7.73295,103.106,192865.96999209476,42449.33360277188,3626923.076923077,3862238.3805179438,37458.910058754525,120694.94939118574,173.25,7.5
2025-03-05,D-02,98.17699999999999,18122.0,9.8177,26.311436000000004,35,35,5.033888888888889,35,0.42857142857142855,0.45353713718132654,10.0,12.367222222222221,12.15236111111111,0.4654345738603527,0.442373995304161,0.10355150360593207,0.34995147921716896,10.0,9.8177,98.17699999999999,244861.30565843423,40420.03593505068,3626923.076923077,3912204.418516562,39848.48201224892,111777.26910047319,268.00000000000006,10.0
2025-03-05,D-03,89.252,17657.0,8.9252,23.919536000000004,33,33,4.904722222222222,33,0.48484848484848486,0.4220988842951804,10.0,11.904722222222222,11.859027777777778,0.4250916168513331,0.42264468487659446,0.02068308613416768,0.30303497804376184,10.0,8.9252,89.252,222601.6404313288,36745.5620692743,3626923.076923077,3886270.27942368,43542.668841299695,117765.76604314182,268.00000000000006,10.0
2025-03-05,D-04,102.44,18678.0,11.2684,30.199312000000003,34,34,5.1883333333333335,34,0.29411764705882354,0.3191455187921619,10.0,12.355,11.8325,0.2929773033281269,0.4158180564025928,0.25425227922166294,0.3182120220185275,10.0,11.2684,102.44,281042.9262130132,42175.137569762686,3626923.076923077,3950141.140705853,38560.53436846791,116180.62178546625,294.8,11.0
2025-03-06,D-01,101.515,18610.0,7.613625,17.58747375,31,31,5.169444444444444,31,0.5483870967741935,0.5145620634067706,10.0,11.83611111111111,12.539583333333333,0.5437444590854498,0.370679048031911,0.342903796434889,0.4315726369742199,10.0,7.613625,101.515,189889.90886803385,41794.30974613881,3626923.076923077,3858607.2955372497,38010.21815039403,124471.20308184676,173.25,7.5
2025-03-06,D-02,112.316,19147.0,11.2316,30.100688000000005,29,29,5.318611111111111,29,0.41379310344827586,0.3818352744555283,10.0,11.651944444444444,12.15236111111111,0.37342357134410886,0.32641356268832045,0.24343448088175212,0.32032384160866534,10.0,11.2316,112.316,280125.1047224166,46241.14360879995,3626923.076923077,3953289.3252542936,35197.917707666704,136320.32156049288,268.00000000000006,10.0
2025-03-06,D-03,96.55,19737.0,9.655000000000001,25.875400000000003,32,32,5.4825,32,0.46875,0.5976592187262502,10.0,12.315833333333334,11.859027777777778,0.6503784052136355,0.36360255535164576,0.22207103007211873,0.43585343771258356,10.0,9.655000000000001,96.55,240803.43727473667,39750.190671227916,3626923.076923077,3907476.7048690417,40471.01714002115,122108.64702715755,268.0,10.000000000000002
2025-03-06,D-04,104.609,19454.0,11.50699,30.8387332,33,33,5.403888888888889,33,0.2727272727272727,0.3766320551043487,10.0,12.40388888888889,11.8325,0.3667465700694726,0.38473284698768945,0.27820111579806817,0.3455788168635163,10.0,11.50699,104.609,286993.5520130525,43068.12735294129,3626923.076923077,3956984.756289071,37826.42751856027,119908.62897845669,294.8,11.0
2025-03-07,D-01,89.798,20742.0,6.73485,15.557503500000001,35,35,5.761666666666667,35,0.7428571428571429,0.7711888921029795,10.0,13.094999999999999,12.539583333333333,0.8730593594695761,0.38891982123152824,0.2703769220302076,0.5470127667663512,10.0,6.73485,89.798,167972.5561397991,36970.35341165121,3626923.076923077,3831865.9864745275,42672.063815168796,109481.88532784364,173.25,7.5
2025-03-07,D-02,104.867,18799.0,10.4867,28.104356000000003,33,33,5.2219444444444445,33,0.3333333333333333,0.2965051332517687,10.0,12.221944444444444,12.15236111111111,0.2639241589364355,0.3981929078160203,0.032385358552183836,0.23474314348503544,10.0,10.4867,104.867,261546.70177824763,43174.3474378007,3626923.076923077,3931644.1261391253,37491.71928384645,119140.73109512501,268.0,10.0
2025-03-07,D-03,104.112,20346.0,10.411200000000001,27.902016000000003,30,30,5.651666666666666,30,0.43333333333333335,0.46584095153838595,10.0,12.151666666666667,11.859027777777778,0.4812233727942954,0.31959682562042224,0.14165192543203162,0.33086397443345433,10.0,10.411200000000001,104.112,259663.6712744421,42863.509592572555,3626923.076923077,3929450.2577900914,37742.52975439999,130981.67525966972,268.00000000000006,10.000000000000002
2025-03-07,D-04,148.177,21560.0,16.29947,43.682579600000004,23,23,5.988888888888889,23,0.08695652173913043,0.16767161410018552,10.0,11.322222222222223,11.8325,0.09859928724983467,0.17094676550953955,0.24826507007756077,0.16520326557606396,10.0,16.29947,148.177,406521.8437862715,61005.323698503766,3626923.076923077,4094450.244407852,27632.15778702398,178019.57584381965,294.80000000000007,11.0
2025-03-08,D-01,87.039,18464.0,6.527925,15.079506749999998,35,35,5.128888888888889,35,0.6571428571428571,0.6493717504332756,10.0,12.462222222222222,12.539583333333333,0.716738213789494,0.43504209670652333,0.036195400734793444,0.4280665347481926,10.0,6.527925,87.039,162811.68081529625,35834.45723286387,3626923.076923077,3825569.214971237,43952.35716140163,109301.97757060677,173.24999999999997,7.5
2025-03-08,D-02,96.035,17221.0,9.6035,25.73738,35,35,4.783611111111111,35,0.34285714285714286,0.32506823064862667,10.0,12.116944444444444,12.15236111111111,0.3005775892176606,0.4622403190861002,0.015648387535718556,0.2635976476736098,10.0,9.6035,96.035,239518.98600392888,39538.16220726435,3626923.076923077,3905980.2251342703,40672.46550876524,111599.43500383629,268.0,10.0
2025-03-08,D-03,92.25,17928.0,9.225,24.723000000000003,32,32,4.98,32,0.53125,0.5301204819277109,10.0,11.813333333333333,11.859027777777778,0.5637097100741656,0.4011639958084292,0.02068308613416768,0.3520380086124453,10.0,9.225,92.25,230078.8926835262,37979.855923570954,3626923.076923077,3894981.825530174,42222.02520899918,121718.18204781794,268.00000000000006,10.0
2025-03-08,D-04,107.507,17666.0,11.82577,31.693063600000002,30,30,4.907222222222222,30,0.4,0.37014604324691497,10.0,11.407222222222222,11.8325,0.35842343269692,0.3743526414494057,0.20662675193903893,0.3176631910953014,10.0,11.82577,107.507,294944.1806753457,44261.25063171103,3626923.076923077,3966128.508230134,36891.81642339693,132204.28360767112,294.8,11.0
2025-03-10,D-01,84.575,17058.0,6.343125,14.65261875,35,35,4.738333333333333,35,0.5428571428571428,0.5607339664673467,10.0,12.071666666666665,12.539583333333333,0.602994287851166,0.46592233153470675,0.2275139474758471,0.4492285988436326,10.0,6.343125,84.575,158202.62072121326,34820.0142518809,3626923.076923077,3819945.7118961713,45166.36963518973,109141.30605417633,173.25,7.5
2025-03-10,D-02,108.692,20691.0,10.869200000000001,29.129456000000005,33,33,5.7475,33,0.3333333333333333,0.42346914117249046,10.0,12.747499999999999,12.15236111111111,0.42684999109982685,0.3603608729500009,0.28983535174853664,0.365798863849492,10.0,10.869200000000001,108.692,271086.55830414995,44749.12195170486,3626923.076923077,3942758.757178932,36274.59939258577,119477.53809633128,268.00000000000006,10.000000000000002
2025-03-10,D-03,97.786,18897.0,9.7786,26.206648000000005,32,32,5.2491666666666665,32,0.4375,0.4263110546647616,10.0,12.0825,11.859027777777778,0.43049686022634154,0.3806554697776423,0.10776976459382182,0.31872631440197585,10.0,9.7786,97.786,243886.1203246753,40259.05898474048,3626923.076923077,3911068.2562324926,39996.198394785475,122220.8830072654,268.00000000000006,10.0
2025-03-10,D-04,113.283,18572.0,12.46113,33.3958284,31,31,5.158888888888889,31,0.12903225806451613,0.090835666594874,10.0,11.825555555555555,11.8325,0.0,0.3714735677128627,0.001700911688664739,0.11195234382045824,10.0,12.46113,113.283,310790.56823690725,46639.26307414513,3626923.076923077,3984352.908234129,35171.675434391116,128527.51316884288,294.8,11.0
2025-03-11,D-01,86.896,17793.0,6.5172,15.054732,34,34,4.9425,34,0.6470588235294118,0.58399370538976,10.0,12.109166666666667,12.539583333333333,0.6328422139043802,0.4348050033323715,0.20914410123826305,0.4463216169329425,10.0,6.5172,86.896,162544.19072055037,35775.5833098604,3626923.076923077,3825242.8509534877,44020.931354187625,112507.14267510257,173.25,7.5
2025-03-11,D-02,101.829,20489.0,10.1829,27.290172000000002,31,31,5.691388888888889,31,0.4838709677419355,0.5421445653765435,10.0,12.358055555555556,12.15236111111111,0.5791395459306894,0.33308498610518905,0.09906109674785675,0.3612996432281895,10.0,10.1829,101.829,253969.6863205506,41923.58535329329,3626923.076923077,3922816.3485969207,38523.567437536665,126542.46285796519,268.00000000000006,10.0
2025-03-11,D-03,99.993,19811.0,9.9993,26.798124000000005,32,32,5.503055555555555,32,0.25,0.35490384130028774,10.0,12.336388888888887,11.859027777777778,0.33886396480656056,0.3621311924602592,0.23214042726901524,0.31382707184140657,10.0,9.9993,99.993,249390.5551881175,41167.693586619294,3626923.076923077,3917481.3256978136,39177.55568587615,122421.29142805668,268.00000000000006,10.0
2025-03-11,D-04,106.246,19515.0,11.68706,31.321320800000002,34,34,5.420833333333333,34,0.29411764705882354,0.4166026133743274,10.0,12.587499999999999,11.8325,0.4180385588371707,0.3985432934363698,0.36814532589467885,0.39722200933418284,10.0,11.68706,106.246,291484.6421166322,43742.08967431674,3626923.076923077,3962149.808714026,37292.22567168671,116533.81790335372,294.8,11.000000000000002
2025-03-12,D-01,74.779,17443.0,5.6084249999999995,12.95546175,37,37,4.845277777777778,37,0.7297297297297297,0.7351373043627817,10.0,12.511944444444444,12.539583333333333,0.8267963670705736,0.48557376628239224,0.01183834535310895,0.4799421803188798,10.0,5.6084249999999995,74.779,139878.61395106834,30786.94467326517,3626923.076923077,3797588.6355474107,50784.15912953384,102637.53069047056,173.25,7.5
2025-03-12,D-02,89.784,18620.0,8.9784,24.062112000000003,34,34,5.1722222222222225,34,0.5,0.65343716433942,10.0,12.338888888888889,12.15236111111111,0.721955132777754,0.41703923184643193,0.0896720642264251,0.4407954419329587,10.0,8.9784,89.784,223928.49106447393,36964.58953107744,3626923.076923077,3887816.1575186285,43301.88182213566,114347.53404466555,268.0,10.0
2025-03-12,D-03,175.473,20931.0,17.547300000000003,47.02676400000001,15,15,5.814166666666667,15,0.6666666666666666,0.3230137117194592,10.0,9.814166666666667,11.859027777777778,0.2979411396307898,0.0,1.0,0.4191764558523159,10.0,17.547300000000003,175.473,437643.72396592307,72243.24399432809,3626923.076923077,4136810.044883328,23575.19416026014,275787.3363255552,268.00000000000006,10.0
2025-03-12,D-04,104.28,18903.0,11.4708,30.741744,33,33,5.2508333333333335,33,0.3333333333333333,0.3538062741363805,10.0,12.250833333333333,11.8325,0.3374555180627679,0.3960290371597429,0.2032249285617086,0.3147583969415426,10.0,11.4708,104.28,286090.9444112946,42932.67615945776,3626923.076923077,3955946.6974938293,37935.81413016714,119877.17265132816,294.8,11.0
2025-03-13,D-01,95.914,20422.0,7.19355,16.6171005,34,34,5.672777777777778,34,0.5588235294117647,0.5520027421408286,10.0,12.839444444444444,12.539583333333333,0.5917899945045707,0.38053011117590446,0.14518982174445477,0.39443197767793603,10.0,7.19355,95.914,179412.9017304694,39488.34581087679,3626923.076923077,3845824.324464423,40096.589908297254,113112.48013130657,173.25,7.5
2025-03-13,D-02,93.579,19902.0,9.3579,25.079172000000003,34,34,5.528333333333333,34,0.47058823529411764,0.603406692794694,10.0,12.695,12.15236111111111,0.6577538182206307,0.39076995371050144,0.2641175670159207,0.45956778350617894,10.0,9.3579,93.579,233393.5251862515,38527.01287232353,3626923.076923077,3898843.6149816522,41663.65974184008,114671.87102887212,268.00000000000006,10.000000000000002
2025-03-13,D-03,107.706,20841.0,10.7706,28.865208000000003,30,30,5.789166666666667,30,0.4,0.476800537402236,10.0,12.289166666666667,11.859027777777778,0.49528719825378204,0.31020914887267376,0.20900802830317025,0.353880032454266,10.0,10.7706,107.706,268627.395288584,44343.180077009565,3626923.076923077,3939893.6522886707,36580.07587589058,131329.78840962236,268.0,10.0
2025-03-13,D-04,106.508,19369.0,11.71588,31.398558400000002,32,32,5.380277777777778,32,0.28125,0.37472249470803864,10.0,12.21361111111111,11.8325,0.36429613768528585,0.3709931581387238,0.1849911552592182,0.31251374909349694,10.0,11.71588,106.508,292203.43601225707,43849.95658219723,3626923.076923077,3962976.4695175313,37208.251676095046,123843.01467242285,294.8,11.0
2025-03-14,D-01,89.147,20162.0,6.686025,15.44471775,37,37,5.600555555555555,37,0.7567567567567568,0.8035413153456998,10.0,13.267222222222221,12.539583333333333,0.9145754203252934,0.4283605877592991,0.35474214178799796,0.6007609869943065,10.0,6.686025,89.147,166754.8215126692,36702.33296497106,3626923.076923077,3830380.231400717,42967.01214175145,103523.79003785722,173.25,7.5
2025-03-14,D-02,105.351,19699.0,10.5351,28.234068000000004,31,31,5.4719444444444445,31,0.45161290322580644,0.4903294583481395,10.0,12.13861111111111,12.15236111111111,0.5126481081642538,0.3484970073536384,0.005034698598448254,0.3111187550513275,10.0,10.5351,105.351,262753.8365647932,43373.61302335093,3626923.076923077,3933050.526511221,37332.82575876092,126872.59762939424,268.00000000000006,10.0
